item_id,order_id,product_id,quantity,unit_price,discount,line_total,promo_applied,fulfillment_center_id,picking_status_code
ITEM-9a092384-e602-4aed-937f-a74e744eb211,ORD-687ed33b-fb2a-47a3-aca7-7c6408b36051,PROD-4346f00d-553a-41a6-a3d6-0ed0cbe64efe,2,9.3,0.0,18.6,False,FC-81,PICK_FAILED
ITEM-db1559ad-5925-48f2-baa9-9b21519bd687,ORD-687ed33b-fb2a-47a3-aca7-7c6408b36051,PROD-c03824a9-9f88-4572-814b-d33668615999,7,117.38,123.25,698.41,True,FC-00,PICK_FAILED
ITEM-14efc491-a6a2-4927-81fc-d6497525b034,ORD-3e41086b-fe85-4c1a-850e-8db169ec4abe,PROD-22bb9909-8abb-4af6-aff5-8a5997dbb14c,5,82.31,0.0,411.55,False,FC-71,PICK_FAILED
ITEM-f2570aa7-3a9f-4f0d-b00c-c3a8e6a1db64,ORD-3e41086b-fe85-4c1a-850e-8db169ec4abe,PROD-cafc73f4-e2cc-4255-8064-8786e90e452c,7,25.12,0.0,175.84,False,FC-81,PICK_PENDING
ITEM-f0ca5050-631b-4783-b39b-7b8c9afd0183,ORD-3e41086b-fe85-4c1a-850e-8db169ec4abe,PROD-ed43b4e8-235c-44e7-8896-176eaef4212e,3,272.76,122.74,695.54,True,FC-61,PICK_FAILED
ITEM-38f817cd-27c0-44e4-9ae2-932845d27398,ORD-f87bd947-f18a-4302-a94c-9db2db4ceb33,PROD-906e8b5c-f71c-4488-9c02-72b1ab957715,2,298.51,0.0,597.02,False,FC-48,PICK_COMPLETE
ITEM-89783859-0d12-43cb-a2a0-cd7feb80bc28,ORD-f87bd947-f18a-4302-a94c-9db2db4ceb33,PROD-94783cc0-73e8-4067-831d-57c4e0d5631b,7,324.68,340.91,1931.85,True,FC-44,PICK_COMPLETE
ITEM-4d0e70d5-8a6e-459e-82f9-64c05cca1eb5,ORD-06162bea-6a25-42b2-8725-3cc094206213,PROD-a24a9a1e-2383-464a-ae45-55dfffb91ab1,5,17.83,8.91,80.24,True,FC-78,PICK_PENDING
ITEM-841c8941-817f-4a69-b7b9-30e7a90a2532,ORD-06162bea-6a25-42b2-8725-3cc094206213,PROD-ed43b4e8-235c-44e7-8896-176eaef4212e,1,272.76,27.28,245.48,True,FC-74,PICK_PENDING
ITEM-0e2bd455-88b9-4beb-bf3b-4b7ab1aaf918,ORD-4566912a-d95b-4f4f-b71b-f13291d73cd8,PROD-eb63d763-f5c2-4d89-9381-36111251146b,6,15.96,4.79,90.97,True,FC-03,PICK_FAILED
ITEM-353dccf1-7b79-48ff-9eea-8623da734fd4,ORD-4566912a-d95b-4f4f-b71b-f13291d73cd8,PROD-31421db3-cfa1-4960-8842-c76ea71bd394,8,39.27,62.83,251.33,True,FC-51,PICK_PENDING
ITEM-1f2dc326-da46-454d-89bb-9ed376239226,ORD-26e5f3f2-dd40-478c-8382-c530c6712dab,PROD-83ca16db-acb3-4c24-b9cd-b5c8d6f6721d,3,653.21,195.96,1763.67,True,FC-93,PICK_PENDING
ITEM-867eaf28-6568-4d79-b208-1c14a796e3ec,ORD-26e5f3f2-dd40-478c-8382-c530c6712dab,PROD-2e7248e8-d2ee-402f-b581-3e530625cfe6,8,26.16,0.0,209.28,False,FC-62,PICK_COMPLETE
ITEM-038e1a25-5910-4763-aecb-0bb00b0f35b4,ORD-26e5f3f2-dd40-478c-8382-c530c6712dab,PROD-94783cc0-73e8-4067-831d-57c4e0d5631b,1,324.68,64.94,259.74,True,FC-86,PICK_COMPLETE
ITEM-6be363bc-e942-4264-8899-bb96f2a9678a,ORD-26e5f3f2-dd40-478c-8382-c530c6712dab,PROD-073c37b5-e004-43b1-8081-f70317fd2217,7,56.65,19.83,376.72,True,FC-21,PICK_FAILED
ITEM-ce7c1259-dbb4-4674-936e-ac2e0b45c675,ORD-ebd47431-52fb-4f76-811c-9eaed2a5e551,PROD-2375c31a-bbe2-4949-b4dc-dc789d21ef46,4,52.36,41.89,167.55,True,FC-01,PICK_COMPLETE
ITEM-7206b7ad-1e38-468a-9742-8715af14aedf,ORD-ebd47431-52fb-4f76-811c-9eaed2a5e551,PROD-857812b3-6b9f-4976-8f6d-03299712a349,2,303.91,121.56,486.26,True,FC-88,PICK_FAILED
ITEM-62ea88a1-8f4a-4007-b098-bbbd5587fc10,ORD-ebd47431-52fb-4f76-811c-9eaed2a5e551,PROD-0a41f4fa-5225-44a4-89a1-dbfb84097c6e,8,101.27,40.51,769.65,True,FC-70,PICK_FAILED
ITEM-22d964ff-86b6-41f2-86cc-7b4efcc370ac,ORD-ebd47431-52fb-4f76-811c-9eaed2a5e551,PROD-f8557d31-2bd2-450f-84ff-1e347d72334c,2,11.04,1.1,20.98,True,FC-48,PICK_COMPLETE
ITEM-d612a186-d069-42e0-aa9a-be0d5f183ac5,ORD-fab99ab0-f618-4367-a3d8-270cca1a4456,PROD-bc0b3fa0-0a15-435e-880c-25fb684ae2d8,7,54.69,38.28,344.55,True,FC-32,PICK_FAILED
ITEM-d464949c-f494-474b-a5d2-867c7619856e,ORD-fab99ab0-f618-4367-a3d8-270cca1a4456,PROD-GHOST-003,8,53.39,42.71,384.41,True,FC-64,PICK_COMPLETE
ITEM-315be367-d6a0-474f-a48e-5cc35d2f7463,ORD-e85bd5b1-95af-4e96-aa72-56975ddfe7bc,PROD-45513938-94bb-4ddc-b524-188c47e1fce5,1,13.28,0.0,13.28,False,FC-95,PICK_COMPLETE
ITEM-688102c9-f7e8-4d20-93c6-7945f384bacd,ORD-e85bd5b1-95af-4e96-aa72-56975ddfe7bc,PROD-b06ae5df-eef8-42fc-8eec-7d83fe6da659,5,62.89,31.45,283.0,True,FC-77,PICK_PENDING
ITEM-cd7255a2-256a-4eba-a035-c91cb24f09b4,ORD-e85bd5b1-95af-4e96-aa72-56975ddfe7bc,PROD-4b918ce6-2a78-4f7f-9dfe-b4898af7cf15,5,284.09,71.02,1349.43,True,FC-85,PICK_PENDING
ITEM-dc71fa81-d741-41c7-9b9b-ac70edaead8f,ORD-e85bd5b1-95af-4e96-aa72-56975ddfe7bc,PROD-c8e80ea0-b160-4d8c-9ef4-4175b35b5164,3,266.19,79.86,718.71,True,FC-21,PICK_COMPLETE
ITEM-e11e032a-195e-4134-bc90-b0c233dfc778,ORD-2e32b59d-c3d1-4567-a4fd-6604976196c5,PROD-64b28a9a-33d5-47f7-a920-3dc095efb280,2,242.03,0.0,484.06,False,FC-78,PICK_FAILED
ITEM-ec871852-f6f7-4496-85ce-fb9ae446579e,ORD-2e32b59d-c3d1-4567-a4fd-6604976196c5,PROD-6636dde4-ec2c-4d50-b8ab-fd30b3bf1f4f,7,78.83,0.0,551.81,False,FC-53,PICK_PENDING
ITEM-96e1e565-0973-4ff0-be54-ec776c1bc404,ORD-8e0bd782-d9c6-461e-b7c5-24b52daef1fe,PROD-2375c31a-bbe2-4949-b4dc-dc789d21ef46,3,52.36,0.0,157.08,False,FC-44,PICK_PENDING
ITEM-c6480867-ff95-4c4c-95da-376aa384c7bb,ORD-f3a4d703-2773-4d9f-82a9-b8a5c721175f,PROD-9eb34569-f199-4984-9a1d-b324b5728592,4,53.7,32.22,182.58,True,FC-22,PICK_FAILED
ITEM-d9059fe9-6b76-424a-8864-0c972cde7900,ORD-f3a4d703-2773-4d9f-82a9-b8a5c721175f,PROD-4b52ec6c-1b6e-4ab4-94c0-5f8afaf2a55b,1,61.23,9.18,52.05,True,FC-47,PICK_FAILED
ITEM-4d848f44-efe2-4326-b976-9778050455f3,ORD-954e7449-e456-45b5-8118-69098a9fc219,PROD-4a149dfb-4bad-4040-a8d4-9409fe2322a3,8,28.99,0.0,231.92,False,FC-37,PICK_FAILED
ITEM-16235dca-8421-492c-b587-9b5bd0ae391f,ORD-2666b09a-0bb9-4d9a-8738-c694f59b21d2,PROD-d1729e5b-8cba-4fb8-b633-3e2b129adca8,3,59.55,26.8,151.85,True,FC-48,PICK_PENDING
ITEM-bffac7f1-1a2c-43b6-aa32-0f5c49513a0c,ORD-2666b09a-0bb9-4d9a-8738-c694f59b21d2,PROD-79ca31d5-93d2-4e67-a91a-a102a3fb596d,6,625.11,0.0,3750.66,False,FC-06,PICK_PENDING
ITEM-2f700fd0-c72c-4129-a301-ed2ad3a6b2b2,ORD-2666b09a-0bb9-4d9a-8738-c694f59b21d2,PROD-33e22c30-f101-4ec6-895b-6fed327dc2a9,4,352.46,0.0,1409.84,False,FC-97,PICK_FAILED
ITEM-8ff57c19-3c45-4c4f-a481-5250cb94484b,ORD-2666b09a-0bb9-4d9a-8738-c694f59b21d2,PROD-0a41f4fa-5225-44a4-89a1-dbfb84097c6e,7,101.27,0.0,708.89,False,FC-66,PICK_FAILED
ITEM-9ea294d9-43da-4890-8715-e10072d1c485,ORD-2cc3d130-8457-40aa-ade3-41c8ad09c0c3,PROD-073c37b5-e004-43b1-8081-f70317fd2217,3,56.65,0.0,169.95,False,FC-78,PICK_FAILED
ITEM-9f164063-7be8-42a3-ba4f-bb6411997105,ORD-2cc3d130-8457-40aa-ade3-41c8ad09c0c3,PROD-b79c4ef3-a9f2-4ce7-96e8-6bb2349e4895,7,28.35,0.0,198.45,False,FC-39,PICK_FAILED
ITEM-474f45ee-f0b0-4b08-a9dc-da48599497e7,ORD-33ee5878-779f-4649-98ef-1a627aecab43,PROD-afe0d10b-611d-4329-917c-64961ab14e97,6,65.09,0.0,390.54,False,FC-98,PICK_FAILED
ITEM-2079c9da-c37e-47bf-9220-cb8965848796,ORD-33ee5878-779f-4649-98ef-1a627aecab43,PROD-6d58edb8-14f6-4264-bbc7-3d6d9b38214e,4,31.46,12.58,113.26,True,FC-26,PICK_COMPLETE
ITEM-84f30821-3663-4979-bb58-c0c7072a7346,ORD-cc791f94-cd5e-4c87-b129-d96225c7671e,PROD-0143be30-9c82-4385-8546-8786eaf6d959,6,9.6,0.0,57.6,False,FC-64,PICK_COMPLETE
ITEM-981c5057-8547-448a-933c-b6aee5082b83,ORD-cc791f94-cd5e-4c87-b129-d96225c7671e,PROD-6a454f65-a1c3-4034-aa74-c7df1ec1d6be,2,97.13,19.43,174.83,True,FC-68,PICK_PENDING
ITEM-33ae289b-daff-4866-83fa-78e2270baf16,ORD-64ad96e3-04da-477c-960b-9ef66a361cc7,PROD-857812b3-6b9f-4976-8f6d-03299712a349,3,303.91,0.0,911.73,False,FC-52,PICK_FAILED
ITEM-6f597db9-179b-4cee-9a40-ab754f913f05,ORD-a0796d8e-eb58-4d9b-9796-f8dd7dde55c8,PROD-70275e79-36d9-4aa5-9613-7440ea2a7728,4,851.42,510.85,2894.83,True,FC-76,PICK_FAILED
ITEM-424d5175-aeaa-43a1-92a7-4f21d276956e,ORD-a0796d8e-eb58-4d9b-9796-f8dd7dde55c8,PROD-8b4eeb65-7947-4a71-a173-b64c3d986241,7,12.89,18.05,72.18,True,FC-48,PICK_FAILED
ITEM-70d6b1d9-4796-47b3-a116-e458ddcadac1,ORD-fdbe72a2-249d-426c-8cf4-b64093c33be1,PROD-6d58edb8-14f6-4264-bbc7-3d6d9b38214e,5,31.46,0.0,157.3,False,FC-43,PICK_COMPLETE
ITEM-77b8723a-8fd6-481a-9e09-38e14f464388,ORD-65453717-3bba-438c-8460-0d5ead408d70,PROD-2375c31a-bbe2-4949-b4dc-dc789d21ef46,1,52.36,5.24,47.12,True,FC-23,PICK_FAILED
ITEM-bb8a82d1-2b0c-4080-9995-6c13b1b2188e,ORD-1fb7685e-c265-4fa7-b570-ab35fd8f9235,PROD-6344704a-fe0f-4156-9459-4de87776149b,6,24.15,0.0,144.9,False,FC-55,PICK_PENDING
ITEM-62527106-b3dc-4a11-ab76-109a76d02e13,ORD-abf5bf30-c79f-4f9a-bb65-46c3ef5b7524,PROD-4346f00d-553a-41a6-a3d6-0ed0cbe64efe,4,9.3,7.44,29.76,True,FC-17,PICK_FAILED
ITEM-6eca5447-e0fb-477e-ba68-b7afb48b1dfe,ORD-abf5bf30-c79f-4f9a-bb65-46c3ef5b7524,PROD-2375c31a-bbe2-4949-b4dc-dc789d21ef46,2,52.36,0.0,104.72,False,FC-31,PICK_COMPLETE
ITEM-9ba9332a-a2ee-4e14-9936-6fe9c4ceb43e,ORD-4023016c-de3b-46fb-b9e3-ea44af65c1e6,PROD-83ca16db-acb3-4c24-b9cd-b5c8d6f6721d,8,653.21,261.28,4964.4,True,FC-50,PICK_FAILED
ITEM-2b8b9aba-adbb-4f53-aafb-33a1d80fc05e,ORD-4023016c-de3b-46fb-b9e3-ea44af65c1e6,PROD-906e8b5c-f71c-4488-9c02-72b1ab957715,6,298.51,89.55,1701.51,True,FC-33,PICK_PENDING
ITEM-5252e4fb-fff6-4e9a-a438-31d36e075221,ORD-ef55df74-2d8f-4f16-a46e-9c33dce939ac,PROD-ed43b4e8-235c-44e7-8896-176eaef4212e,3,272.76,81.83,736.45,True,FC-68,PICK_PENDING
ITEM-e8243cf9-f3f8-4f73-9e46-a9aff18123ea,ORD-cb806fb3-0dbb-455a-91d1-0f5c19d31858,PROD-1485573d-9090-4315-a0fb-be567d1a124b,1,57.61,0.0,57.61,False,FC-96,PICK_FAILED
ITEM-54629c27-5fa5-47d9-9e2d-8ba996af6f64,ORD-cb806fb3-0dbb-455a-91d1-0f5c19d31858,PROD-d1729e5b-8cba-4fb8-b633-3e2b129adca8,8,59.55,71.46,404.94,True,FC-42,PICK_PENDING
ITEM-5c4b8ad1-6dbf-4d5b-8463-04f238bb6bc2,ORD-cb806fb3-0dbb-455a-91d1-0f5c19d31858,PROD-6a454f65-a1c3-4034-aa74-c7df1ec1d6be,3,97.13,14.57,276.82,True,FC-51,PICK_COMPLETE
ITEM-3f8ac623-3b32-4e5d-8ab8-8733575598e0,ORD-cc1e5f93-cdb9-440d-8f82-812ae42949b9,PROD-ec4c2c7a-9e03-4864-95f4-82ed02c06c2e,1,128.94,12.89,116.05,True,FC-93,PICK_COMPLETE
ITEM-3db6f89a-4863-4dea-aad7-54405ddbad03,ORD-cc1e5f93-cdb9-440d-8f82-812ae42949b9,PROD-83ca16db-acb3-4c24-b9cd-b5c8d6f6721d,2,653.21,130.64,1175.78,True,FC-95,PICK_FAILED
ITEM-d738f422-281b-43c6-8b5e-32d7c62cddb3,ORD-cc1e5f93-cdb9-440d-8f82-812ae42949b9,PROD-GHOST-004,1,120.79,24.16,96.63,True,FC-66,PICK_PENDING
ITEM-0e55846b-8720-4fec-ad31-0be3507eeaa1,ORD-80f22870-8d47-4bee-acea-51609fb3a1c7,PROD-4b918ce6-2a78-4f7f-9dfe-b4898af7cf15,1,284.09,42.61,241.48,True,FC-04,PICK_FAILED
ITEM-595aafe3-321c-4b30-912f-416604a42c35,ORD-caf758fa-104f-43b4-b104-d464c88a6bef,PROD-5ccdb50d-cbef-4494-9008-98a273ce5686,5,304.69,0.0,1523.45,False,FC-82,PICK_COMPLETE
ITEM-7855bd68-5bb4-4613-b873-406a25236c19,ORD-caf758fa-104f-43b4-b104-d464c88a6bef,PROD-47bad1c5-138a-45c6-b162-57c43eb6de79,1,48.28,4.83,43.45,True,FC-62,PICK_PENDING
ITEM-5351cc01-9f06-41ff-9ef1-4c713f3d649c,ORD-c70bc039-09b6-4af0-a450-202cb3c8b6ff,PROD-d42c4ef6-cb69-4bd1-8ab5-31060731a597,4,156.52,0.0,626.08,False,FC-44,PICK_FAILED
ITEM-0a1208b2-b0a3-4d57-be2e-03db6b518b68,ORD-c70bc039-09b6-4af0-a450-202cb3c8b6ff,PROD-79f990aa-bf7b-49b2-90c7-44902565df01,7,99.03,34.66,658.55,True,FC-74,PICK_COMPLETE
ITEM-acc8b8e2-baa7-49bb-842f-52703bd313a2,ORD-14a1a011-21e7-4555-9e7b-91049bd0373a,PROD-fa51cffd-d513-4288-ba57-726ab59e3df5,5,194.16,0.0,970.8,False,FC-72,PICK_COMPLETE
ITEM-9ae7b9c0-d0ff-4e76-bab5-dcdf77d3b59f,ORD-14a1a011-21e7-4555-9e7b-91049bd0373a,PROD-e8028fbb-57c8-4ddb-a85b-0d24da1d0263,7,87.87,123.02,492.07,True,FC-00,PICK_COMPLETE
ITEM-177f7782-9de2-4c00-9a72-65dd1a716b98,ORD-cc2b6015-6a26-4731-a4e6-7abc4bb3ac21,PROD-47bad1c5-138a-45c6-b162-57c43eb6de79,7,48.28,33.8,304.16,True,FC-05,PICK_COMPLETE
ITEM-2d1d16bf-e883-46f5-be11-ee791aaf9ba3,ORD-ddab1e3e-1e02-445f-a403-3c85ea66164d,PROD-9eb34569-f199-4984-9a1d-b324b5728592,3,53.7,16.11,144.99,True,FC-44,PICK_COMPLETE
ITEM-4b0c2a8d-640a-4147-a819-049797b1aca3,ORD-ddab1e3e-1e02-445f-a403-3c85ea66164d,PROD-8f725df5-2e7e-4623-a91d-799dcb54d1dd,5,232.86,174.65,989.65,True,FC-52,PICK_PENDING
ITEM-4136af67-6f55-45f1-a26b-f600642d1475,ORD-ddab1e3e-1e02-445f-a403-3c85ea66164d,PROD-e302a69a-77e1-4f0f-b03a-942d59a8b072,1,110.42,11.04,99.38,True,FC-49,PICK_COMPLETE
ITEM-038df1f4-294f-4f47-8a73-54c537a2f7e3,ORD-b4f4feba-8e5f-46c8-85f3-e11e27dcbd21,PROD-15fbe246-8ed9-4468-a367-0f53ff32578e,3,48.78,0.0,146.34,False,FC-52,PICK_PENDING
ITEM-11a3a1d2-b013-450a-a7ec-681cc20447c0,ORD-b4f4feba-8e5f-46c8-85f3-e11e27dcbd21,PROD-f00d29a3-e708-4a1c-885b-993b7ff37cd8,8,70.72,84.86,480.9,True,FC-12,PICK_FAILED
ITEM-5bb5f0d2-0c73-493c-ba21-1ff01a029747,ORD-6e9a858c-1f03-4c56-b7a9-c2f91b056bc9,PROD-31421db3-cfa1-4960-8842-c76ea71bd394,5,39.27,9.82,186.53,True,FC-76,PICK_PENDING
ITEM-b051ef69-1d51-4fad-bed6-42d992a937fc,ORD-6e9a858c-1f03-4c56-b7a9-c2f91b056bc9,PROD-6d58edb8-14f6-4264-bbc7-3d6d9b38214e,1,31.46,6.29,25.17,True,FC-66,PICK_PENDING
ITEM-0fa91109-8366-402b-9d63-74eaeb1c37af,ORD-1af0dcf0-b253-4ab2-ab2b-8112bd289104,PROD-3bb00df2-9dc5-4a0a-adba-ceeab70d9eb4,4,132.5,53.0,477.0,True,FC-24,PICK_FAILED
ITEM-67b29433-0d98-4efd-8e94-9ee73754b8a8,ORD-c98990c4-3ac0-4c19-b16c-69e09e053e39,PROD-70275e79-36d9-4aa5-9613-7440ea2a7728,7,851.42,0.0,5959.94,False,FC-73,PICK_FAILED
ITEM-df358c2a-1b7d-4f66-bedb-8940cfe4aaec,ORD-c98990c4-3ac0-4c19-b16c-69e09e053e39,PROD-e2257c2e-6a48-4024-8a08-2f480fc3afd0,2,83.14,0.0,166.28,False,FC-68,PICK_COMPLETE
ITEM-7817404d-6b60-4ce7-b8c5-1f8134252144,ORD-c98990c4-3ac0-4c19-b16c-69e09e053e39,PROD-5d58e17d-f4a1-4ff0-b694-1d0f6b0605af,5,53.39,53.39,213.56,True,FC-36,PICK_COMPLETE
ITEM-156b136a-ad4a-4405-8508-e163cedd8e1d,ORD-02a151c4-40e1-4717-9196-6b7d1c1dea5f,PROD-cf81e8ed-96d5-45d7-ad77-0c18ce14b92b,6,20.12,0.0,120.72,False,FC-99,PICK_FAILED
ITEM-5058c6bc-d3cd-4060-ad90-396ee259f996,ORD-02a151c4-40e1-4717-9196-6b7d1c1dea5f,PROD-8fe12474-a0f9-427c-8a61-0dfb000e8055,8,41.7,33.36,300.24,True,FC-88,PICK_FAILED
ITEM-58022553-6221-40f6-9c63-62841f182627,ORD-098d16c2-f537-4f8a-bc0b-5d6d065311ae,PROD-ec6c977c-94cf-4d16-b960-7b5f95980551,6,37.96,11.39,216.37,True,FC-53,PICK_COMPLETE
ITEM-a1b7dcd8-3a2a-4edf-a333-cc9ab10d1a3b,ORD-098d16c2-f537-4f8a-bc0b-5d6d065311ae,PROD-6636dde4-ec2c-4d50-b8ab-fd30b3bf1f4f,5,78.83,0.0,394.15,False,FC-09,PICK_FAILED
ITEM-a4c65663-768d-49fa-8b68-d3f4810cf417,ORD-098d16c2-f537-4f8a-bc0b-5d6d065311ae,PROD-83ca16db-acb3-4c24-b9cd-b5c8d6f6721d,5,653.21,0.0,3266.05,False,FC-03,PICK_FAILED
ITEM-32635192-73d5-4175-b8b2-0b6eee4da8ac,ORD-098d16c2-f537-4f8a-bc0b-5d6d065311ae,PROD-f146a1eb-8b63-4ec2-a573-aacb6d2967c0,1,123.87,0.0,123.87,False,FC-36,PICK_PENDING
ITEM-02f666ae-c69a-4d2b-8223-0d2880990009,ORD-dcffb004-df30-4d31-bf5e-8eaad89a4d32,PROD-bc0b3fa0-0a15-435e-880c-25fb684ae2d8,3,54.69,24.61,139.46,True,FC-07,PICK_COMPLETE
ITEM-f698db47-a10a-4738-ad9e-b27303653c86,ORD-dcffb004-df30-4d31-bf5e-8eaad89a4d32,PROD-ef65e64d-721b-4f9d-9edb-8cf038998a8e,3,31.51,0.0,94.53,False,FC-43,PICK_PENDING
ITEM-9f8ae123-0a01-4bee-b388-018c994d24d5,ORD-3b5ab490-f12a-465e-bcb4-0ac891b673f9,PROD-789e60d0-565d-45a1-bda3-9dac057df641,2,198.51,0.0,397.02,False,FC-77,PICK_COMPLETE
ITEM-628d7557-ccb4-43e1-988c-fed9c13e5539,ORD-3b5ab490-f12a-465e-bcb4-0ac891b673f9,PROD-b70414e4-b201-455f-81a8-6e8f8a467f4b,7,6.87,9.62,38.47,True,FC-75,PICK_PENDING
ITEM-1b564b07-dc6c-41ad-bb3e-f6086e947ccf,ORD-a80420a7-fcb3-46d8-9927-cc723681ec98,PROD-a321f041-ed9d-4f46-a432-bcb94d362954,3,200.55,30.08,571.57,True,FC-89,PICK_FAILED
ITEM-477b11a6-6c5b-403f-917a-42c6d38395fd,ORD-a80420a7-fcb3-46d8-9927-cc723681ec98,PROD-GHOST-002,3,20.12,6.04,54.32,True,FC-83,PICK_PENDING
ITEM-8868d2aa-fb65-4443-85bf-13e190117283,ORD-7cb457f2-bb6b-4915-9e8a-946fe28acd30,PROD-ed43b4e8-235c-44e7-8896-176eaef4212e,6,272.76,81.83,1554.73,True,FC-50,PICK_PENDING
ITEM-76659205-a8a6-4aa8-819a-2336eec23693,ORD-7cb457f2-bb6b-4915-9e8a-946fe28acd30,PROD-3bb00df2-9dc5-4a0a-adba-ceeab70d9eb4,4,132.5,53.0,477.0,True,FC-33,PICK_PENDING
ITEM-fa76a608-8811-46d6-8d4b-362f0e0a9877,ORD-7cb457f2-bb6b-4915-9e8a-946fe28acd30,PROD-76dc90e1-c881-42e5-b3eb-52c6f1835fdb,4,63.11,25.24,227.2,True,FC-56,PICK_COMPLETE
ITEM-e7ba60ef-9d7d-4600-b76a-d770b9332997,ORD-4dc23c13-a28a-4578-99c7-840146dd94e9,PROD-b79c4ef3-a9f2-4ce7-96e8-6bb2349e4895,8,28.35,22.68,204.12,True,FC-28,PICK_PENDING
ITEM-6be9c1e6-b973-41c6-8e3c-89465a9556ea,ORD-7cecb78f-8e3b-4df5-9519-4337ebb1e456,PROD-b70414e4-b201-455f-81a8-6e8f8a467f4b,4,6.87,0.0,27.48,False,FC-75,PICK_FAILED
ITEM-0e45bf0f-1676-4ee4-9f09-debf19c6b67e,ORD-7cecb78f-8e3b-4df5-9519-4337ebb1e456,PROD-0a41f4fa-5225-44a4-89a1-dbfb84097c6e,6,101.27,60.76,546.86,True,FC-47,PICK_PENDING
ITEM-0c208a48-12c6-4170-b380-b9f07316e247,ORD-7cecb78f-8e3b-4df5-9519-4337ebb1e456,PROD-e8028fbb-57c8-4ddb-a85b-0d24da1d0263,6,87.87,0.0,527.22,False,FC-93,PICK_COMPLETE
ITEM-532228e2-6b0c-4d5d-b8f6-25f461dd461e,ORD-7cecb78f-8e3b-4df5-9519-4337ebb1e456,PROD-ec6c977c-94cf-4d16-b960-7b5f95980551,8,37.96,0.0,303.68,False,FC-03,PICK_FAILED
ITEM-9d586207-b2cf-44f7-9526-f7b517b25b87,ORD-1556dcff-ffba-4901-98b0-a65e2366e217,PROD-01789e2f-5768-432c-88bc-81f4813641a8,4,313.91,188.35,1067.29,True,FC-96,PICK_FAILED
ITEM-437b13ba-af98-4cf6-9953-e9cc9572abfd,ORD-1556dcff-ffba-4901-98b0-a65e2366e217,PROD-ef65e64d-721b-4f9d-9edb-8cf038998a8e,2,31.51,3.15,59.87,True,FC-50,PICK_COMPLETE
ITEM-becd7d13-a2b5-4398-aae9-ca1029102d85,ORD-04e8dfe3-9331-4e78-9122-79562ee7478c,PROD-31421db3-cfa1-4960-8842-c76ea71bd394,2,39.27,0.0,78.54,False,FC-53,PICK_COMPLETE
ITEM-a6a33063-fdae-4562-b567-0c4d2059a750,ORD-04e8dfe3-9331-4e78-9122-79562ee7478c,PROD-0143be30-9c82-4385-8546-8786eaf6d959,2,9.6,0.0,19.2,False,FC-83,PICK_PENDING
ITEM-f33bbdb0-3bfa-4737-8f1d-b6084b68770f,ORD-04e8dfe3-9331-4e78-9122-79562ee7478c,PROD-9399d2a0-dad8-49f8-ad4c-7912553d3b9d,8,48.85,19.54,371.26,True,FC-36,PICK_FAILED
ITEM-1865f6ad-1687-4db4-bda2-97a548fbabd1,ORD-b8e747a4-4564-4b70-b165-623f4d5232c9,PROD-0143be30-9c82-4385-8546-8786eaf6d959,1,9.6,0.0,9.6,False,FC-19,PICK_COMPLETE
ITEM-c89ba472-6dd5-4835-8a5c-ad65e89cd793,ORD-b8e747a4-4564-4b70-b165-623f4d5232c9,PROD-cda56ab4-01c3-4953-a20b-25586827639b,5,147.99,74.0,665.95,True,FC-75,PICK_COMPLETE
ITEM-55aaa12d-c058-476f-8c42-e96d73c8f841,ORD-b8e747a4-4564-4b70-b165-623f4d5232c9,PROD-2470ba6c-3c37-4103-b6f0-0c01699ac0a5,1,284.21,56.84,227.37,True,FC-60,PICK_FAILED
ITEM-c9e63ed2-ae64-4843-8962-c7e52d292559,ORD-b8e747a4-4564-4b70-b165-623f4d5232c9,PROD-60ee4ed5-bd9e-4e30-8e5e-36a646b62d6f,8,92.83,74.26,668.38,True,FC-02,PICK_PENDING
ITEM-63fab947-77c0-4cd3-830b-c37314ac419a,ORD-b8e747a4-4564-4b70-b165-623f4d5232c9,PROD-030bfaa8-16c4-43c8-9fad-d56a287ccdf0,4,94.67,56.8,321.88,True,FC-08,PICK_FAILED
ITEM-af57ebfa-feb2-4cf3-9c2c-bd6b240aaf0c,ORD-7982a93d-1da2-447d-abe9-bada46ceb9b0,PROD-ef65e64d-721b-4f9d-9edb-8cf038998a8e,7,31.51,0.0,220.57,False,FC-73,PICK_COMPLETE
ITEM-b5799c4f-7208-4aab-a517-dbbe52cd9949,ORD-ce89015c-1f25-466c-8fec-bf1eba59d8d5,PROD-4a149dfb-4bad-4040-a8d4-9409fe2322a3,1,28.99,2.9,26.09,True,FC-94,PICK_PENDING
ITEM-426c7d0e-3bbd-4d3d-ad50-b06c08baa6fb,ORD-ce89015c-1f25-466c-8fec-bf1eba59d8d5,PROD-afe0d10b-611d-4329-917c-64961ab14e97,6,65.09,58.58,331.96,True,FC-99,PICK_PENDING
ITEM-dcbe70bf-ee64-4234-829b-4ef746e1d490,ORD-b9cdfa46-ad3b-405b-b30d-282a7a1b22c0,PROD-9eb34569-f199-4984-9a1d-b324b5728592,1,53.7,2.69,51.01,True,FC-59,PICK_PENDING
ITEM-db68cd01-bbdb-40b2-a17e-3fcbc9c8c8ce,ORD-b9cdfa46-ad3b-405b-b30d-282a7a1b22c0,PROD-e302a69a-77e1-4f0f-b03a-942d59a8b072,1,110.42,5.52,104.9,True,FC-38,PICK_PENDING
