item_id,order_id,product_id,quantity,unit_price,discount,line_total,promo_applied,fulfillment_center_id,picking_status_code
ITEM-b3b32c63-1baf-4150-bb31-193f50ca803d,ORD-33b46a6c-a732-47f7-96d6-000f93b5fd1c,PROD-7fdeda03-a052-4955-be44-fe74b8545321,8,77.37,30.95,588.01,True,FC-78,PICK_COMPLETE
ITEM-28f949f0-2c55-4a15-acf3-9fabde6bee09,ORD-33b46a6c-a732-47f7-96d6-000f93b5fd1c,PROD-859325dd-7327-4490-ad18-b60d1279e892,7,29.07,0.0,203.49,False,FC-46,PICK_FAILED
ITEM-1bd8c50e-b8a2-4d43-9f23-a87e9aef92d6,ORD-33b46a6c-a732-47f7-96d6-000f93b5fd1c,PROD-8b230a11-cde3-456f-baf2-f414400745eb,5,493.41,493.41,1973.64,True,FC-38,PICK_PENDING
ITEM-3b7b4f91-1fe6-4f02-bd77-20ba8c1370cb,ORD-1462223a-d5f4-430a-be2d-47315a4a1bac,PROD-178eedd7-eb6f-4ee9-a6ce-6757c87cf8cb,4,225.84,0.0,903.36,False,FC-92,PICK_FAILED
ITEM-902fbd59-e0f1-4983-b615-5257627dc60c,ORD-a5c4ff56-6d0b-4f36-ab12-4af96bf8064d,PROD-1fd82f3f-1467-4da2-95d9-bda1c09428fe,2,731.69,219.51,1243.87,True,FC-45,PICK_PENDING
ITEM-57225de6-4821-42e8-8405-e3ecbcd37f7d,ORD-a5c4ff56-6d0b-4f36-ab12-4af96bf8064d,PROD-3de464dd-d648-4c2d-b080-2f981858380a,8,37.44,59.9,239.62,True,FC-72,PICK_FAILED
ITEM-0e013c0a-b262-4bab-a946-93dcfe018194,ORD-05105566-f8b7-4c41-8430-fe4e882c6389,PROD-16fa4ab3-d121-4aee-b92a-47208424bfa7,6,215.0,193.5,1096.5,True,FC-50,PICK_COMPLETE
ITEM-ae11a2d5-62f5-4ece-acaa-fe413df54514,ORD-b34121bf-50c1-4598-afba-1ec935a3e7b5,PROD-bfcf306f-bdeb-4277-aa77-13e640fee633,3,80.81,0.0,242.43,False,FC-93,PICK_FAILED
ITEM-1c5d0f3a-91d4-406d-8336-14bec8d96d35,ORD-b34121bf-50c1-4598-afba-1ec935a3e7b5,PROD-35384a1b-3258-43b6-b3f7-291887a813a5,3,230.83,0.0,692.49,False,FC-82,PICK_PENDING
ITEM-22271cf0-3e0c-40c7-b078-35e202c4835e,ORD-b34121bf-50c1-4598-afba-1ec935a3e7b5,PROD-75abee45-5c85-4ac5-bf75-be768308fa04,6,295.82,88.75,1686.17,True,FC-19,PICK_COMPLETE
ITEM-85459979-06d8-4faa-8ffc-dff99bd4299c,ORD-b34121bf-50c1-4598-afba-1ec935a3e7b5,PROD-f1488274-755c-4506-b012-e533ceabd07c,4,12.75,0.0,51.0,False,FC-98,PICK_PENDING
ITEM-fc120948-a4d9-42b3-a89c-1595b7a8a746,ORD-62aed678-7678-4bc8-a768-87fb967a5235,PROD-33b75a37-97fb-4097-99b1-49d54a3252eb,7,37.63,39.51,223.9,True,FC-29,PICK_PENDING
ITEM-c8e342cd-a5e1-4803-86f2-8098c9a52b46,ORD-62aed678-7678-4bc8-a768-87fb967a5235,PROD-9114eec0-2744-4410-9b50-0cdd8d13b3a7,5,34.49,0.0,172.45,False,FC-90,PICK_COMPLETE
ITEM-cfbe0a1f-51dd-4701-abe2-46896183ed9e,ORD-62aed678-7678-4bc8-a768-87fb967a5235,PROD-64aea75e-a1a7-4066-acd4-480ccb6b4613,3,97.42,58.45,233.81,True,FC-07,PICK_COMPLETE
ITEM-f8788f8b-58ce-4a77-99cb-4c111f59044b,ORD-aa6b3fa4-129a-4ef0-96e7-61ab6ad5c74e,PROD-5327f4f7-6bae-4d0e-9fa2-11b535f19bc9,4,180.72,144.58,578.3,True,FC-79,PICK_FAILED
ITEM-3edd5216-3d4b-41ca-a0c1-d91348d0c344,ORD-aa6b3fa4-129a-4ef0-96e7-61ab6ad5c74e,PROD-486723d5-33ad-4f49-ba5e-b9eaa8508901,1,80.1,4.0,76.1,True,FC-70,PICK_FAILED
ITEM-f9432b26-4fb5-4eb7-9eab-77d327654ecc,ORD-903a2035-d2e8-4a54-9e57-af58882bff52,PROD-81fae1a5-fc42-4c25-b39b-590468906aa6,3,21.95,3.29,62.56,True,FC-39,PICK_FAILED
ITEM-97f351c8-c1d9-431d-acc7-d90f4a89fe43,ORD-50e3a8a8-3512-4177-9ac6-db750cc2963a,PROD-efbe5186-4542-45f7-a607-4b892c93288d,1,33.19,4.98,28.21,True,FC-53,PICK_COMPLETE
ITEM-c6b90b9d-71f1-4a13-9384-433998b85ffd,ORD-50e3a8a8-3512-4177-9ac6-db750cc2963a,PROD-64392897-c94a-4927-acc4-f072d5dab3f0,3,33.48,0.0,100.44,False,FC-01,PICK_PENDING
ITEM-6d88b249-afd1-4000-973a-a9678ff4a813,ORD-50e3a8a8-3512-4177-9ac6-db750cc2963a,PROD-fb3a8f3a-323a-444f-ba1e-cce162fa988b,5,136.05,0.0,680.25,False,FC-56,PICK_PENDING
ITEM-5b1aaaaa-3f51-4f28-8f1b-90e8ff5211c1,ORD-50e3a8a8-3512-4177-9ac6-db750cc2963a,PROD-8a2f5c79-d1e6-4e73-bbe7-9b8e09fffaeb,4,34.49,20.69,117.27,True,FC-99,PICK_FAILED
ITEM-a16f173b-590c-42d6-9862-c16cb3394974,ORD-2bf1da42-0e28-4703-adf3-673df1fa74d8,PROD-1fd82f3f-1467-4da2-95d9-bda1c09428fe,4,731.69,439.01,2487.75,True,FC-40,PICK_COMPLETE
ITEM-882e60d5-1529-4175-814b-313ccabb564d,ORD-2bf1da42-0e28-4703-adf3-673df1fa74d8,PROD-38b6df5d-73a0-434c-a75f-ce181e579a14,4,242.92,48.58,923.1,True,FC-19,PICK_PENDING
ITEM-cb2aa4b6-6b14-4751-ab04-cf51aa2ae939,ORD-e1894c9e-d4b2-4f86-93a8-145f42dd4d36,PROD-bec5b96b-eba9-4ed9-a17e-f0b729b055c1,8,17.17,0.0,137.36,False,FC-27,PICK_COMPLETE
ITEM-b808c1b3-2955-4057-a051-f6a5d1adc919,ORD-5948f9e8-2294-43a4-bfe5-38d67dd64468,PROD-375d042d-c50c-4da6-9c77-1a25a7564ec0,2,651.16,0.0,1302.32,False,FC-92,PICK_FAILED
ITEM-a586e44d-861a-4e29-9bb9-f082954b366f,ORD-5948f9e8-2294-43a4-bfe5-38d67dd64468,PROD-8b230a11-cde3-456f-baf2-f414400745eb,1,493.41,0.0,493.41,False,FC-40,PICK_COMPLETE
ITEM-a7bf90a2-1c7f-4d5d-835e-9ec61cc9cacd,ORD-266edb52-7221-404d-9bb9-8d10372a68d3,PROD-375d042d-c50c-4da6-9c77-1a25a7564ec0,5,651.16,0.0,3255.8,False,FC-62,PICK_PENDING
ITEM-b6fa1b22-aa9f-49a9-873c-e24b9951596f,ORD-266edb52-7221-404d-9bb9-8d10372a68d3,PROD-fb3a8f3a-323a-444f-ba1e-cce162fa988b,5,244.89,0.0,680.25,False,FC-95,PICK_PENDING
ITEM-7d34d1f6-8df8-430a-aca6-10f9e31d6def,ORD-c8c4d4e1-9cc0-4530-8e02-c26290d3b4e7,PROD-a356a9d8-55c7-44dc-b6fb-19374a8cd059,6,305.77,203.84,815.38,True,FC-65,PICK_PENDING
ITEM-729486b0-35b3-41dc-a5c4-405cfea0a677,ORD-c8c4d4e1-9cc0-4530-8e02-c26290d3b4e7,PROD-7fdeda03-a052-4955-be44-fe74b8545321,7,77.37,54.16,487.43,True,FC-71,PICK_FAILED
ITEM-fc60c1a7-82b8-45fe-8689-6583a7267cf6,ORD-c8c4d4e1-9cc0-4530-8e02-c26290d3b4e7,PROD-be75518e-1911-4f3d-bfa7-8ca8a03cdace,5,28.59,0.0,142.95,False,FC-67,PICK_FAILED
ITEM-0b2442f4-e53e-4bfb-8dd3-7921e652ce54,ORD-c8c4d4e1-9cc0-4530-8e02-c26290d3b4e7,PROD-8335a5b3-c2c6-45ee-bc99-5b36052f0fdb,6,215.15,129.09,1161.81,True,FC-77,PICK_FAILED
ITEM-d599abbb-6d4d-4ac2-ab0e-e1410b4fc81f,ORD-812a0bbf-3749-4513-a5b3-7ef2ecded03f,PROD-bfcf306f-bdeb-4277-aa77-13e640fee633,8,80.81,96.97,549.51,True,FC-13,PICK_FAILED
ITEM-1b4edeea-a483-4090-8a9f-1fc57aa526df,ORD-812a0bbf-3749-4513-a5b3-7ef2ecded03f,PROD-088d7f1c-1625-40c8-9436-dfdead6855ca,5,127.62,95.72,542.38,True,FC-88,PICK_COMPLETE
ITEM-24ea3a56-6501-4389-8dee-3e5bef82b3f5,ORD-71c5d188-9a9f-4b7c-9969-2308e62e2c9f,PROD-393eeda8-9530-4e63-94ad-063d44f9b135,8,64.34,25.74,488.98,True,FC-40,PICK_FAILED
ITEM-259dafd0-c1a3-4c38-87e6-c318c9821dc6,ORD-0a4c27ec-d9db-4d50-85f8-0498d736ed9d,PROD-e5636425-4ae0-41a6-b867-e24e44e439f3,2,8.81,0.0,17.62,False,FC-41,PICK_FAILED
ITEM-3d792eff-d7b7-4bbb-b835-b69d1e28e0f1,ORD-0a4c27ec-d9db-4d50-85f8-0498d736ed9d,PROD-69f2c91c-4baa-4545-8f3c-0aa43d6ec48c,4,11.12,2.22,42.26,True,FC-57,PICK_COMPLETE
ITEM-c17f86cc-4169-474e-96b2-398dd11c3cd2,ORD-0a4c27ec-d9db-4d50-85f8-0498d736ed9d,PROD-d0c399fe-ae15-4ac4-85d2-42f4f6d4d961,8,719.09,0.0,5752.72,False,FC-08,PICK_FAILED
ITEM-a728e016-afc1-4b88-aa91-9b7001c3b5b8,ORD-78e10e74-e59a-429e-938b-12298989b7e9,PROD-f36fd427-5ffb-48b2-963f-4158d6366283,3,220.35,33.05,628.0,True,FC-30,PICK_PENDING
ITEM-c4be84bc-71c9-47d3-aff5-7b3f1db947d2,ORD-0364fd2e-6933-43ad-b91e-b2385cb81851,PROD-bec5b96b-eba9-4ed9-a17e-f0b729b055c1,4,17.17,0.0,68.68,False,FC-26,PICK_FAILED
ITEM-e5fe42a9-401f-4bbf-98b9-fc4130efdcec,ORD-0364fd2e-6933-43ad-b91e-b2385cb81851,PROD-621d9883-e16a-4da8-beba-701a80ab0e60,3,39.93,0.0,119.79,False,FC-36,PICK_COMPLETE
ITEM-5664ab36-23ea-4d38-b56b-8e21001f2af6,ORD-0364fd2e-6933-43ad-b91e-b2385cb81851,PROD-c18bf300-119c-41c2-9366-7007847beb57,3,79.18,35.63,201.91,True,FC-41,PICK_FAILED
ITEM-5adaaa9a-0b9f-4572-bfdf-a8492b656d34,ORD-e0b1ecca-2125-4851-90cc-d5d2cde7d314,PROD-69f2c91c-4baa-4545-8f3c-0aa43d6ec48c,2,11.12,0.0,22.24,False,FC-39,PICK_PENDING
ITEM-9d2f1bff-11ce-4527-90a0-be934c745a8b,ORD-e0b1ecca-2125-4851-90cc-d5d2cde7d314,PROD-58fe83f6-21f5-409c-8bbb-b8bff3ba828f,4,26.92,21.54,86.14,True,FC-91,PICK_COMPLETE
ITEM-6cc37b59-b996-4561-87b0-f37c5fc3cffe,ORD-355a9a7c-6e98-4958-bcdb-b73519fb8602,PROD-cac431f0-13f9-4278-886d-9bb7eea6dd88,7,36.12,50.57,202.27,True,FC-26,PICK_FAILED
ITEM-65b5879a-47d3-4887-b660-de846caec056,ORD-1e08d97b-2d66-487b-9d05-a049b3015e5a,PROD-GHOST-001,4,268.13,0.0,1072.52,False,FC-22,PICK_COMPLETE
ITEM-f03d4254-2afc-4aca-98c9-ab11249c2d7c,ORD-eb61a2ce-f51d-4426-a4e3-bdeea16beafc,PROD-859325dd-7327-4490-ad18-b60d1279e892,4,29.07,0.0,116.28,False,FC-69,PICK_FAILED
ITEM-e46d42b0-e255-4837-b314-b2996df2229b,ORD-c7d40d5d-0802-4f67-bf04-d788df864c33,PROD-e4a4dc11-5d05-46fc-9b98-aa65fc11cb5b,6,102.85,92.56,524.54,True,FC-23,PICK_PENDING
ITEM-6507c174-9107-4384-9213-aacce472998f,ORD-c7d40d5d-0802-4f67-bf04-d788df864c33,PROD-534f0b03-3f36-4240-b2ae-891954886cf6,7,43.1,30.17,271.53,True,FC-28,PICK_COMPLETE
ITEM-a21dbe7c-378f-4db1-9b4f-a82ffa68cfe8,ORD-32a7ee91-ba3a-40f3-8c20-74cec68bcfbd,PROD-9f780c0f-bcbf-4af1-8166-ea3c7a500028,3,52.4,0.0,157.2,False,FC-40,PICK_FAILED
ITEM-d21c909c-9b4b-48ef-8adc-2d51970cc778,ORD-32a7ee91-ba3a-40f3-8c20-74cec68bcfbd,PROD-065032c4-3c08-4212-a03e-e72e1ff29e0a,2,44.23,0.0,88.46,False,FC-21,PICK_COMPLETE
ITEM-4455b725-32cf-47e0-b865-59e20539a081,ORD-32a7ee91-ba3a-40f3-8c20-74cec68bcfbd,PROD-f597bf71-6297-42d5-bee1-6d1c367e3281,1,29.72,1.49,28.23,True,FC-48,PICK_COMPLETE
ITEM-022105de-4859-4d89-a62e-120788c881ae,ORD-32a7ee91-ba3a-40f3-8c20-74cec68bcfbd,PROD-393eeda8-9530-4e63-94ad-063d44f9b135,3,64.34,0.0,193.02,False,FC-58,PICK_COMPLETE
ITEM-282a9066-fc07-4d7b-a2e8-9502c40e5b2a,ORD-d583cc5f-656b-47fd-abd2-25fa95601a5c,PROD-efbe5186-4542-45f7-a607-4b892c93288d,7,33.19,34.85,197.48,True,FC-39,PICK_PENDING
ITEM-935aed73-f062-4697-8147-5c07dc5c07ff,ORD-d583cc5f-656b-47fd-abd2-25fa95601a5c,PROD-f20c4054-a733-4a3d-91b1-fb460fe83f32,2,16.08,4.82,27.34,True,FC-14,PICK_PENDING
ITEM-35bf6943-7b21-4630-b2bd-c92276d9c404,ORD-d583cc5f-656b-47fd-abd2-25fa95601a5c,PROD-f20c4054-a733-4a3d-91b1-fb460fe83f32,2,16.08,1.61,30.55,True,FC-90,PICK_PENDING
ITEM-fbb6c3f6-d3e0-4132-aea1-d9a3ba13f7c0,ORD-d583cc5f-656b-47fd-abd2-25fa95601a5c,PROD-5646aa46-45fa-45ca-aa14-261f4f9ae09b,4,230.6,46.12,876.28,True,FC-78,PICK_FAILED
ITEM-4ed542a7-6f0f-49f9-8f76-31109ef6d12d,ORD-d0081e4b-45c4-4238-98eb-cfb27f814f65,PROD-728b9455-ca8d-44c9-ac23-76b4f7806f07,1,25.95,1.3,24.65,True,FC-02,PICK_COMPLETE
ITEM-c6037c02-1d68-4cdc-afdd-0a0ac0804cf2,ORD-d0081e4b-45c4-4238-98eb-cfb27f814f65,PROD-13e7d199-ec5b-4426-9be9-d4403a486936,8,132.81,0.0,1062.48,False,FC-12,PICK_FAILED
ITEM-b148f6c8-e156-4945-a7d9-af94a870f165,ORD-d0081e4b-45c4-4238-98eb-cfb27f814f65,PROD-b5146306-5c3e-41dd-b2f9-6578f8126a43,6,13.94,16.73,66.91,True,FC-37,PICK_COMPLETE
ITEM-4ca46dd8-5235-4660-b63c-e215240f3bb6,ORD-d0081e4b-45c4-4238-98eb-cfb27f814f65,PROD-dde7faf2-a932-43da-a1a2-dffc79b380fd,5,294.32,294.32,1177.28,True,FC-32,PICK_FAILED
ITEM-479712ef-ec01-4923-a474-5a53e9720f59,ORD-7a5fe789-a36c-4243-bf94-7d45e7af9e9f,PROD-be83e8dc-ab27-41b7-9a0c-e619087fe199,2,10.79,2.16,19.42,True,FC-29,PICK_PENDING
ITEM-1ce5cdb2-5f9b-4450-9c94-5d639b0fd533,ORD-df8bd20c-8018-404c-a489-345a68c6b447,PROD-f20c4054-a733-4a3d-91b1-fb460fe83f32,8,16.08,12.86,115.78,True,FC-71,PICK_PENDING
ITEM-99a0b3a9-bf3f-49ab-b2cc-8122562179bf,ORD-df8bd20c-8018-404c-a489-345a68c6b447,PROD-bec5b96b-eba9-4ed9-a17e-f0b729b055c1,4,17.17,0.0,68.68,False,FC-36,PICK_FAILED
ITEM-2fcd7bbe-e920-4687-bb16-3f52255ff0c8,ORD-4cb9afd0-e6d1-44d1-928f-0b7ee8e7d38f,PROD-e5f8a003-e051-433e-a7a7-7a60bf1e9f3f,1,211.13,0.0,211.13,False,FC-44,PICK_PENDING
ITEM-7bbb74e4-c7b3-4446-8122-5b16c6eb9e03,ORD-4cb9afd0-e6d1-44d1-928f-0b7ee8e7d38f,PROD-7fdeda03-a052-4955-be44-fe74b8545321,7,77.37,54.16,487.43,True,FC-06,PICK_COMPLETE
ITEM-29b5cafe-ae57-48c1-becc-3dd7619de1ea,ORD-4cb9afd0-e6d1-44d1-928f-0b7ee8e7d38f,PROD-728b9455-ca8d-44c9-ac23-76b4f7806f07,5,25.95,0.0,129.75,False,FC-79,PICK_COMPLETE
ITEM-cbdc98dd-6904-4854-abf4-1910a308a595,ORD-ec6ad07b-6a20-4887-8686-830c8e640573,PROD-9cacabdc-f64a-4bfd-a150-8be859942ef8,7,269.67,0.0,1887.69,False,FC-58,PICK_PENDING
ITEM-f8c6810b-7d6a-49f9-84ed-db09fb9f93b9,ORD-ec6ad07b-6a20-4887-8686-830c8e640573,PROD-494ce363-3021-4474-848a-4f1be929bbb8,3,195.41,87.93,498.3,True,FC-69,PICK_FAILED
ITEM-f2979954-eade-4c80-aafc-cb4baffa38fd,ORD-ec6ad07b-6a20-4887-8686-830c8e640573,PROD-3de464dd-d648-4c2d-b080-2f981858380a,8,37.44,59.9,239.62,True,FC-55,PICK_FAILED
ITEM-76d29001-14f8-45f3-a5fa-7115f37129b7,ORD-ec6ad07b-6a20-4887-8686-830c8e640573,PROD-02eaf9e9-f628-4e69-97d9-c496fd1aa771,3,156.03,70.21,397.88,True,FC-78,PICK_FAILED
ITEM-9f153bfd-1acd-4095-b797-307d1ebdfa78,ORD-5fe2f76e-03b8-4290-ad13-a3a5ca1c2f43,PROD-4c33d16d-809e-49ba-a18f-e5fbb888899e,7,35.73,37.52,212.59,True,FC-59,PICK_FAILED
ITEM-47c7bc51-02ec-4eae-9900-ed592ba8f1b8,ORD-dd306949-b40b-4a10-a920-8a2a1b2c80a2,PROD-92f4dbe6-bba9-4038-bacc-fce41ab0f783,6,72.07,21.62,410.8,True,FC-41,PICK_FAILED
ITEM-b7dcf84c-ad3b-45bd-af6d-0a386b36aa62,ORD-dd306949-b40b-4a10-a920-8a2a1b2c80a2,PROD-494ce363-3021-4474-848a-4f1be929bbb8,2,195.41,58.62,332.2,True,FC-83,PICK_COMPLETE
ITEM-7acd8974-7413-4a4c-9d7f-1452750ab652,ORD-bc88784e-7777-47a6-a039-25071c45a003,PROD-02eaf9e9-f628-4e69-97d9-c496fd1aa771,6,156.03,46.81,889.37,True,FC-62,PICK_FAILED
ITEM-5a2432a7-9375-4713-bc6d-1ff159e608fc,ORD-bc88784e-7777-47a6-a039-25071c45a003,PROD-375d042d-c50c-4da6-9c77-1a25a7564ec0,3,651.16,195.35,1758.13,True,FC-90,PICK_PENDING
ITEM-9923a622-2637-4105-a416-ee48f442f67d,ORD-cdfffbe4-aa03-4239-ab60-2e9fb1ac7207,PROD-acfbea87-bdce-4191-bc10-e60f9fb4f8d1,6,251.41,226.27,1282.19,True,FC-07,PICK_COMPLETE
ITEM-016af7db-e62e-453e-87f6-f38e2b1ab25b,ORD-cdfffbe4-aa03-4239-ab60-2e9fb1ac7207,PROD-9cacabdc-f64a-4bfd-a150-8be859942ef8,8,269.67,107.87,2049.49,True,FC-63,PICK_FAILED
ITEM-c395158c-5922-4b26-b9bf-a99915f087ac,ORD-cdfffbe4-aa03-4239-ab60-2e9fb1ac7207,PROD-f20c4054-a733-4a3d-91b1-fb460fe83f32,1,16.08,0.0,16.08,False,FC-61,PICK_PENDING
ITEM-0d24b350-aa1e-4dbc-8da9-32a5bb5591b8,ORD-cdfffbe4-aa03-4239-ab60-2e9fb1ac7207,PROD-acfbea87-bdce-4191-bc10-e60f9fb4f8d1,8,251.41,301.69,1709.59,True,FC-62,PICK_COMPLETE
ITEM-0da09601-ad60-40f9-86e2-18ec4c2225a7,ORD-5629bf8e-11e5-4326-8708-0b0d7c3b3673,PROD-393eeda8-9530-4e63-94ad-063d44f9b135,2,64.34,0.0,128.68,False,FC-16,PICK_FAILED
ITEM-98e6cbeb-d2d6-4236-a17f-fe8fe4b0d2b4,ORD-5629bf8e-11e5-4326-8708-0b0d7c3b3673,PROD-f1488274-755c-4506-b012-e533ceabd07c,4,12.75,7.65,43.35,True,FC-45,PICK_FAILED
ITEM-0dceaa08-c819-41ac-9d7b-b525599e4cb4,ORD-5629bf8e-11e5-4326-8708-0b0d7c3b3673,PROD-494ce363-3021-4474-848a-4f1be929bbb8,4,195.41,78.16,703.48,True,FC-91,PICK_FAILED
ITEM-ef074b0c-39de-4758-bffc-f46b89d373a2,ORD-5629bf8e-11e5-4326-8708-0b0d7c3b3673,PROD-bec5b96b-eba9-4ed9-a17e-f0b729b055c1,2,17.17,1.72,32.62,True,FC-66,PICK_PENDING
ITEM-efd92b67-9ba6-40c4-8cb5-4840ac4285a6,ORD-2ed99aa6-08cc-433d-8b94-aca3391f2ef4,PROD-76d9c574-972a-4643-96b0-8f943d7abe4c,6,28.12,0.0,168.72,False,FC-96,PICK_PENDING
ITEM-242b3f0e-76e9-48c5-b7ea-72798069dbb9,ORD-2ed99aa6-08cc-433d-8b94-aca3391f2ef4,PROD-02eaf9e9-f628-4e69-97d9-c496fd1aa771,7,156.03,54.61,1037.6,True,FC-74,PICK_COMPLETE
ITEM-fe779673-cc02-414e-a182-fc7684ad058d,ORD-0885c356-d2d6-4b73-b31b-1e4ea347ab05,PROD-041ed210-d45d-46f5-a440-02d8e138cd55,7,361.75,0.0,2532.25,False,FC-19,PICK_PENDING
ITEM-868a512b-c2ef-4da0-9c26-2abe5d1264ba,ORD-0885c356-d2d6-4b73-b31b-1e4ea347ab05,PROD-92f4dbe6-bba9-4038-bacc-fce41ab0f783,3,72.07,32.43,183.78,True,FC-55,PICK_PENDING
ITEM-9af4fef1-fe11-45de-9210-74b6861c565b,ORD-d098d56a-a97d-4c05-b91b-85c38a53329e,PROD-8a2f5c79-d1e6-4e73-bbe7-9b8e09fffaeb,1,34.49,6.9,27.59,True,FC-56,PICK_PENDING
ITEM-d324eb8c-220a-4992-b93e-6f6a9c3abe4f,ORD-d098d56a-a97d-4c05-b91b-85c38a53329e,PROD-fb3a8f3a-323a-444f-ba1e-cce162fa988b,5,136.05,68.03,612.22,True,FC-36,PICK_PENDING
ITEM-ac0e1d68-2032-48ea-bc65-22e723a7e437,ORD-d098d56a-a97d-4c05-b91b-85c38a53329e,PROD-7ee2442d-d495-4909-ba63-56d89cc3009f,1,102.36,20.47,81.89,True,FC-97,PICK_FAILED
ITEM-3a5117f5-4425-474d-b1b4-0ba898858a00,ORD-f8e992b7-df7e-4944-bff9-3526a2078bff,PROD-e5f8a003-e051-433e-a7a7-7a60bf1e9f3f,8,211.13,337.81,1351.23,True,FC-41,PICK_PENDING
ITEM-dfb9a49a-efe3-42f4-b2f5-ff90def291e5,ORD-f8e992b7-df7e-4944-bff9-3526a2078bff,PROD-8a2f5c79-d1e6-4e73-bbe7-9b8e09fffaeb,3,34.49,15.52,87.95,True,FC-67,PICK_COMPLETE
ITEM-96b9a7ab-ed35-44d1-b376-049d3ab923c5,ORD-c2df4c41-4b6f-4c52-85f9-0713c07d8ba8,PROD-088d7f1c-1625-40c8-9436-dfdead6855ca,6,127.62,153.14,612.58,True,FC-27,PICK_PENDING
ITEM-949851cc-ddc7-4272-befc-8df69bfbaa37,ORD-c2df4c41-4b6f-4c52-85f9-0713c07d8ba8,PROD-5646aa46-45fa-45ca-aa14-261f4f9ae09b,3,230.6,0.0,691.8,False,FC-68,PICK_FAILED
ITEM-b75b4122-b1b0-4604-b0c6-9441e49246fe,ORD-81ff84ef-0a46-4a2d-a2b2-0dbebc60e47b,PROD-GHOST-005,3,33.07,0.0,99.21,False,FC-28,PICK_FAILED
ITEM-79943a51-7482-4a94-99be-4120081b302f,ORD-282d2ee4-e049-4f89-8fe3-4d20afb0fd48,PROD-2bda8e01-e576-4317-b345-516df1924439,4,51.9,0.0,207.6,False,FC-09,PICK_FAILED
ITEM-76ad6544-90a9-4d84-a71f-8c81ab962900,ORD-282d2ee4-e049-4f89-8fe3-4d20afb0fd48,PROD-bc0c9e0b-e864-4d2b-b3ef-fdd645f93f0a,2,34.37,0.0,68.74,False,FC-92,PICK_PENDING
ITEM-ccdd15fc-0513-4a4c-9836-18b69cbedd84,ORD-282d2ee4-e049-4f89-8fe3-4d20afb0fd48,PROD-9b3bd405-826b-477d-8078-30ee82aa7bb2,4,239.92,191.94,767.74,True,FC-36,PICK_FAILED
ITEM-0693fa25-8dc3-49da-b489-31adcd4bda47,ORD-20918fd0-f55d-411f-9b96-552a61a7ce4a,PROD-375d042d-c50c-4da6-9c77-1a25a7564ec0,8,651.16,520.93,4688.35,True,FC-61,PICK_FAILED
ITEM-3d7f89e7-2abd-4cd8-abff-c7cc0fe4faab,ORD-20918fd0-f55d-411f-9b96-552a61a7ce4a,PROD-859325dd-7327-4490-ad18-b60d1279e892,2,29.07,5.81,52.33,True,FC-27,PICK_COMPLETE
ITEM-2e8501c5-5182-4991-a074-1f4fc1eb2961,ORD-792ccd10-4ac2-4355-946f-b04074927fb7,PROD-f1488274-755c-4506-b012-e533ceabd07c,6,12.75,3.83,72.67,True,FC-69,PICK_COMPLETE
ITEM-0d7c3dfb-7a56-48c9-8167-33b927c14952,ORD-9f03b53d-ac57-45dd-bc5b-0f9dd62bd86c,PROD-556897f5-0679-4567-aa37-9fc19117f639,4,60.97,48.78,195.1,True,FC-01,PICK_PENDING
ITEM-57ef7e7f-52e1-41e8-a309-edbccb490265,ORD-df887baf-9fc7-439b-9e72-d2033aa7cb00,PROD-9d7e3b2b-9fbc-4523-a23d-15cc95d4965e,6,62.49,0.0,374.94,False,FC-33,PICK_PENDING
ITEM-229bc120-0d99-4d4f-9a3d-26862a9be142,ORD-128d12e4-13d2-45b0-9174-7a92506885e4,PROD-GHOST-004,4,242.09,0.0,968.36,False,FC-74,PICK_FAILED
ITEM-6ed689d8-27d0-4d8c-806c-0dc4e9c497ff,ORD-51ae1e1e-5cee-4ccf-9ac2-9a9db2c076a9,PROD-dffa679f-f79e-48ac-8d43-4963c955fbdb,1,58.12,0.0,58.12,False,FC-40,PICK_FAILED
ITEM-2cc0f231-bd0f-425b-be6c-7c7ff5fe764d,ORD-1f2f0d10-717a-42aa-aec1-41cb83d9fa84,PROD-375d042d-c50c-4da6-9c77-1a25a7564ec0,1,651.16,97.67,553.49,True,FC-85,PICK_FAILED
ITEM-f11e5dc0-895d-48b4-8f6c-fc13612e6d1f,ORD-83c89eb5-9c57-4005-ab3c-ea69c57fd8ea,PROD-088d7f1c-1625-40c8-9436-dfdead6855ca,8,127.62,204.19,816.77,True,FC-86,PICK_FAILED
ITEM-a7d61381-f3df-4fab-be62-455e2602bce2,ORD-83c89eb5-9c57-4005-ab3c-ea69c57fd8ea,PROD-76d9c574-972a-4643-96b0-8f943d7abe4c,1,28.12,2.81,25.31,True,FC-83,PICK_PENDING
ITEM-5faf7d71-c77e-4e58-aafc-6e4e90c5ab9f,ORD-83c89eb5-9c57-4005-ab3c-ea69c57fd8ea,PROD-2d3fd76a-042d-4fe1-8d6a-0c3b2f1e5414,4,27.54,22.03,88.13,True,FC-24,PICK_PENDING
ITEM-54a308af-8e56-44ee-8adb-e18e79d9f71e,ORD-83c89eb5-9c57-4005-ab3c-ea69c57fd8ea,PROD-aa55e1c1-9dbc-4965-9f02-ad3adad17d80,8,443.73,354.98,3194.86,True,FC-14,PICK_COMPLETE
